  15.5   8.6623126592656590e+01   6.0930343199231112e+08   5.9343275403088306e+11   9.1381378246525872e+08   1.8268621753474161e+08   8.1200000000000000e+16   1.6970000000000000e+16 
  15.8   8.0429452697747948e+01   5.7436435535967302e+08   5.9566348168200659e+11   9.0617392548905444e+08   1.9032607451094580e+08   8.1200000000000000e+16   1.6970000000000000e+16 
  16.0   7.3229886740224572e+01   5.3315259477082723e+08   5.9735438566928552e+11   8.9660547603540540e+08   1.9989452396459505e+08   8.1200000000000000e+16   1.6970000000000000e+16 
  16.2   6.5157161912136843e+01   4.8618301616945153e+08   5.9848772199580554e+11   8.8461567467491603e+08   2.1188432532508445e+08   8.1200000000000000e+16   1.6970000000000000e+16 
  16.5   5.6425594451821908e+01   4.3439544680954814e+08   5.9907176637964539e+11   8.6956448607017028e+08   2.2693551392983025e+08   8.1200000000000000e+16   1.6970000000000000e+16 
  16.8   4.7326877185258674e+01   3.7914851743604672e+08   5.9914438461310168e+11   8.5061147030118763e+08   2.4588852969881281e+08   8.1200000000000000e+16   1.6970000000000000e+16 
  17.0   3.8214750314813855e+01   3.2216203146322715e+08   5.9877340051155188e+11   8.2664432354948688e+08   2.6985567645051348e+08   8.1200000000000000e+16   1.6970000000000000e+16 
  17.2   2.9477835534184607e+01   2.6540448590268847e+08   5.9805288027473401e+11   7.9618625335954416e+08   3.0031374664045614e+08   8.1200000000000000e+16   1.6970000000000000e+16 
  17.5   2.1501834301454693e+01   2.1093149810270795e+08   5.9709511126327051e+11   7.5728541240112972e+08   3.3921458759887046e+08   8.1200000000000000e+16   1.6970000000000000e+16 
  17.8   1.4624508790417597e+01   1.6069111448674664e+08   5.9601903310814526e+11   7.0740867882215905e+08   3.8909132117784119e+08   8.1200000000000000e+16   1.6970000000000000e+16 
  18.0   9.0891157974518340e+00   1.1632169145058490e+08   5.9493698638485535e+11   6.4341303807141507e+08   4.5308696192858511e+08   8.1200000000000000e+16   1.6970000000000000e+16 
  18.2   5.0040306130990686e+00   7.8976046650568187e+07   5.9394252691503528e+11   5.6178953246158063e+08   5.3471046753841972e+08   8.1200000000000000e+16   1.6970000000000000e+16 
  18.5   2.3179480876644103e+00   4.9211116456592329e+07   5.9310225885445398e+11   4.5962702904600203e+08   6.3687297095399821e+08   8.1200000000000000e+16   1.6970000000000000e+16 
  18.8   8.2079694252468038e-01   2.6984010882078499e+07   5.9245371854601318e+11   3.3713577362195593e+08   7.5936422637804437e+08   8.1200000000000000e+16   1.6970000000000000e+16 
  19.0   1.7936606078907685e-01   1.1788878565708233e+07   5.9200889995384399e+11   2.0272004521106005e+08   8.9377995478894031e+08   8.1200000000000000e+16   1.6970000000000000e+16 
  19.2   1.2244740715094706e-02   2.9453561531994180e+06   5.9175878009269995e+11   7.9892837348023549e+07   1.0166071626519768e+09   8.1200000000000000e+16   1.6970000000000000e+16 
  19.5   1.5119112349497934e-13  -1.8995348138697480e+01   5.9166959574687268e+11   9.1485656625568047e+06   1.0873514343374436e+09   8.1200000000000000e+16   1.6970000000000000e+16 
  19.8   7.6264160812369829e-46  -1.8588637166352990e-05   5.9166081078273914e+11   3.6362043001100898e+05   1.0961363795699899e+09   8.1200000000000000e+16   1.6970000000000000e+16 
  20.0   2.6093958641066406e-78  -1.3858267623728774e-11   5.9166046160778613e+11   1.4445477081878927e+04   1.0964855545229189e+09   8.1200000000000000e+16   1.6970000000000000e+16 
  20.2  1.0921788539797047e-110  -1.1963599454034330e-17   5.9166044773634143e+11   5.7403253396463845e+02   1.0964994259674673e+09   8.1200000000000000e+16   1.6970000000000000e+16 
  20.5  1.5287398285239731e-135  -1.0626835090674900e-22   5.9166044718517249e+11   2.2863748862712786e+01   1.0964999771362522e+09   8.1200000000000000e+16   1.6970000000000000e+16 
  20.8  1.7733147895201059e-152  -2.0356309706748208e-26   5.9166044716323340e+11   9.2470363597666738e-01   1.0964999990752978e+09   8.1200000000000000e+16   1.6970000000000000e+16 
  21.0  7.6593874605083288e-169  -1.2098141933019843e-29   5.9166044716235620e+11   4.7672532624950574e-02   1.0964999999523287e+09   8.1200000000000000e+16   1.6970000000000000e+16 
  21.2  1.3033579478682571e-177  -8.5091208288976004e-32   5.9166044716231116e+11   2.7725914557981592e-03   1.0964999999972286e+09   8.1200000000000000e+16   1.6970000000000000e+16 
  21.5  2.2178561262951105e-186  -5.9848146667069658e-34   5.9166044716230872e+11   1.6125141580463557e-04   1.0964999999998398e+09   8.1200000000000000e+16   1.6970000000000000e+16 
  21.8  3.7740098988110355e-195  -4.2093663158697013e-36   5.9166044716230859e+11   9.3782367555894518e-06   1.0964999999999917e+09   8.1200000000000000e+16   1.6970000000000000e+16 
  22.0  6.4220354726603947e-204  -2.9606204649487952e-38   5.9166044716230859e+11   5.4542978246123965e-07   1.0965000000000005e+09   8.1200000000000000e+16   1.6970000000000000e+16 
  22.2  1.0928042246285993e-212  -2.0823261459635207e-40   5.9166044716230859e+11   3.1721703700688635e-08   1.0965000000000010e+09   8.1200000000000000e+16   1.6970000000000000e+16 
  22.5  1.8595678557835743e-221  -1.4645856263910811e-42   5.9166044716230859e+11   1.8449056469441899e-09   1.0965000000000010e+09   8.1200000000000000e+16   1.6970000000000000e+16 
  22.8  3.1643294675574271e-230  -1.0301033107562646e-44   5.9166044716230859e+11   1.0729804673299013e-10   1.0965000000000010e+09   8.1200000000000000e+16   1.6970000000000000e+16 
  23.0  5.3845741353886012e-239  -7.2451402752444755e-47   5.9166044716230859e+11   6.2403575227731681e-12   1.0965000000000010e+09   8.1200000000000000e+16   1.6970000000000000e+16 
  23.2  9.1626484905430236e-248  -5.0958051546724790e-49   5.9166044716230859e+11   3.6293355934930256e-13   1.0965000000000010e+09   8.1200000000000000e+16   1.6970000000000000e+16 
  23.5  1.5591600236216536e-256  -3.5840893603002591e-51   5.9166044716230859e+11   2.1107888133213499e-14   1.0965000000000010e+09   8.1200000000000000e+16   1.6970000000000000e+16 
  23.8  2.6531411542950110e-265  -2.5208374638969366e-53   5.9166044716230859e+11   1.2276157163395450e-15   1.0965000000000010e+09   8.1200000000000000e+16   1.6970000000000000e+16 
  24.0  4.5147116896078075e-274  -1.7730086726559675e-55   5.9166044716230859e+11   7.1397021696003472e-17   1.0965000000000010e+09   8.1200000000000000e+16   1.6970000000000000e+16 
  24.2  7.6824490122906471e-283  -1.2470299249098276e-57   5.9166044716230859e+11   4.1523863202559928e-18   1.0965000000000010e+09   8.1200000000000000e+16   1.6970000000000000e+16 
  24.5  1.3072822116703692e-291  -8.7708743764411215e-60   5.9166044716230859e+11   2.4149903935858883e-19   1.0965000000000010e+09   8.1200000000000000e+16   1.6970000000000000e+16 
  24.8  2.2245338409869827e-300  -6.1689167028509034e-62   5.9166044716230859e+11   1.4045366089040995e-20   1.0965000000000010e+09   8.1200000000000000e+16   1.6970000000000000e+16 
  25.0  3.7853492253438157e-309  -4.3388528501709426e-64   5.9166044716230859e+11   8.1686581072591091e-22   1.0965000000000010e+09   8.1200000000000000e+16   1.6970000000000000e+16 
  25.2 -1.1688623660765090e-314  -3.0516936704197091e-66   5.9166044716230859e+11   4.7508178035568624e-23   1.0965000000000010e+09   8.1200000000000000e+16   1.6970000000000000e+16 
  25.5 -1.1688623660765090e-314  -2.1463816772935299e-68   5.9166044716230859e+11   2.7630327412694267e-24   1.0965000000000010e+09   8.1200000000000000e+16   1.6970000000000000e+16 
  25.8 -1.1688623660765090e-314  -1.5096385162367144e-70   5.9166044716230859e+11   1.6069548959783584e-25   1.0965000000000010e+09   8.1200000000000000e+16   1.6970000000000000e+16 
  26.0 -1.1688623660765090e-314  -1.0617908612503122e-72   5.9166044716230859e+11   9.3459045893260851e-27   1.0965000000000010e+09   8.1200000000000000e+16   1.6970000000000000e+16 
  26.2 -1.1688623660765090e-314  -7.4680118512417524e-75   5.9166044716230859e+11   5.4354937286281307e-28   1.0965000000000010e+09   8.1200000000000000e+16   1.6970000000000000e+16 
  26.5 -1.1688623660765090e-314  -5.2525599009784221e-77   5.9166044716230859e+11   3.1612340776192535e-29   1.0965000000000010e+09   8.1200000000000000e+16   1.6970000000000000e+16 
  26.8 -1.1688623660765090e-314  -3.6943414208400004e-79   5.9166044716230859e+11   1.8385451979950134e-30   1.0965000000000010e+09   8.1200000000000000e+16   1.6970000000000000e+16 
  27.0 -1.1688623660765090e-314  -2.5983822728402991e-81   5.9166044716230859e+11   1.0692812876470728e-31   1.0965000000000010e+09   8.1200000000000000e+16   1.6970000000000000e+16 
  27.2 -1.1688623660765090e-314  -1.8275491262731111e-83   5.9166044716230859e+11   6.2188434277223643e-33   1.0965000000000010e+09   8.1200000000000000e+16   1.6970000000000000e+16 
  27.5 -1.1688623660765090e-314  -1.2853904692363548e-85   5.9166044716230859e+11   3.6168231900538440e-34   1.0965000000000010e+09   8.1200000000000000e+16   1.6970000000000000e+16 
  27.8 -1.1688623660765090e-314  -9.0406798627242135e-88   5.9166044716230859e+11   2.1035117124507274e-35   1.0965000000000010e+09   8.1200000000000000e+16   1.6970000000000000e+16 
  28.0 -1.1688623660765090e-314  -6.3586819986945194e-90   5.9166044716230859e+11   1.2233834201752948e-36   1.0965000000000010e+09   8.1200000000000000e+16   1.6970000000000000e+16 
  28.2 -1.1688623660765090e-314  -4.4723225879539253e-92   5.9166044716230859e+11   7.1150875172265724e-38   1.0965000000000010e+09   8.1200000000000000e+16   1.6970000000000000e+16 
  28.5 -1.1688623660765090e-314  -3.1455684267320460e-94   5.9166044716230859e+11   4.1380706606714971e-39   1.0965000000000010e+09   8.1200000000000000e+16   1.6970000000000000e+16 
  28.8   1.2242617805268714e-02   2.9392820888129799e+06   5.9166400996201782e+11   2.8576257126599580e+07   1.0679237428734013e+09   8.1200000000000000e+16   1.6970000000000000e+16 
  29.0   1.7924601322195793e-01   1.1782026826975511e+07   5.9161496779553760e+11   1.3296685609959693e+08   9.6353314390040410e+08   8.1200000000000000e+16   1.6970000000000000e+16 
  29.2   8.1932615170374223e-01   2.6943758335361395e+07   5.9139333798599585e+11   2.7575572435561746e+08   8.2074427564438355e+08   8.1200000000000000e+16   1.6970000000000000e+16 
  29.5   2.3094425203686790e+00   4.9035749938836262e+07   5.9092666233356860e+11   4.1533009596362239e+08   6.8116990403637862e+08   8.1200000000000000e+16   1.6970000000000000e+16 
  29.8   4.9725628191693225e+00   7.8473524450131431e+07   5.9020795561423950e+11   5.3276359564426780e+08   5.6373640435573339e+08   8.1200000000000000e+16   1.6970000000000000e+16 
  30.0   9.0027139813129775e+00   1.1519680918498652e+08   5.8928126011458655e+11   6.2533143579429698e+08   4.7116856420570421e+08   8.1200000000000000e+16   1.6970000000000000e+16 
  30.2   1.4433352274030321e+01   1.5856159750510082e+08   5.8822822047639343e+11   6.9663096966193998e+08   3.9986903033806121e+08   8.1200000000000000e+16   1.6970000000000000e+16 
  30.5   2.1144000778024505e+01   2.0738813783365452e+08   5.8715798195340381e+11   7.5125825979809248e+08   3.4524174020190877e+08   8.1200000000000000e+16   1.6970000000000000e+16 
  30.8   2.8893432656568709e+01   2.6011314090369487e+08   5.8619613110205176e+11   7.9320547575369537e+08   3.0329452424630564e+08   8.1200000000000000e+16   1.6970000000000000e+16 
  31.0   3.7365803115753579e+01   3.1498556113498265e+08   5.8547132263812512e+11   8.2557178699956977e+08   2.7092821300043136e+08   8.1200000000000000e+16   1.6970000000000000e+16 
  31.2   4.6217630273426863e+01   3.7025681562363917e+08   5.8510144954481079e+11   8.5066872925224113e+08   2.4583127074776003e+08   8.1200000000000000e+16   1.6970000000000000e+16 
  31.5   5.5117344356019295e+01   4.2433327388620698e+08   5.8518188036774524e+11   8.7020093628307509e+08   2.2629906371692619e+08   8.1200000000000000e+16   1.6970000000000000e+16 
  31.8   6.3773433394212269e+01   4.7587754570853281e+08   5.8577762986100964e+11   8.8542779822779357e+08   2.1107220177220765e+08   8.1200000000000000e+16   1.6970000000000000e+16 
  32.0   7.1950770103151768e+01   5.2385967169154096e+08   5.8692020684024402e+11   8.9728767806011450e+08   1.9921232193988678e+08   8.1200000000000000e+16   1.6970000000000000e+16 
  32.2   7.9476907921624218e+01   5.6756770202682531e+08   5.8860883274348230e+11   9.0648822993484592e+08   1.9001177006515536e+08   8.1200000000000000e+16   1.6970000000000000e+16 
  32.5   8.6241018725165191e+01   6.0658986548985291e+08   5.9081501371130408e+11   9.1357071396728551e+08   1.8292928603271574e+08   8.1200000000000000e+16   1.6970000000000000e+16 
  32.8   9.2188105159664559e+01   6.4077953550270033e+08   5.9348914160691321e+11   9.1895552141785419e+08   1.7754447858214700e+08   8.1200000000000000e+16   1.6970000000000000e+16 
  33.0   9.7310621919743284e+01   6.7021158867863059e+08   5.9656783053583740e+11   9.2297442296611309e+08   1.7352557703388813e+08   8.1200000000000000e+16   1.6970000000000000e+16 
  33.2   1.0163903627871834e+02   6.9513601014836895e+08   5.9998094418592419e+11   9.2589348429939353e+08   1.7060651570060766e+08   8.1200000000000000e+16   1.6970000000000000e+16 
  33.5   1.0523233741405382e+02   7.1593243664740372e+08   6.0365761158682458e+11   9.2792939664887619e+08   1.6857060335112515e+08   8.1200000000000000e+16   1.6970000000000000e+16 
  33.8   1.0816912221313665e+02   7.3306786684845388e+08   6.0753086864732251e+11   9.2926112032310367e+08   1.6723887967689762e+08   8.1200000000000000e+16   1.6970000000000000e+16 
  34.0   1.1053962487011934e+02   7.4705884290044832e+08   6.1154084149831506e+11   9.3003815577606654e+08   1.6646184422393483e+08   8.1200000000000000e+16   1.6970000000000000e+16 
  34.2   1.1243887946136665e+02   7.5843879575988483e+08   6.1563658164388245e+11   9.3038636235087740e+08   1.6611363764912400e+08   8.1200000000000000e+16   1.6970000000000000e+16 
  34.5   1.1396107562532687e+02   7.6773078767211425e+08   6.1977677283754089e+11   9.3041198033920372e+08   1.6608801966079760e+08   8.1200000000000000e+16   1.6970000000000000e+16 
  34.8   1.1519506909113315e+02   7.7542550331967199e+08   6.2392957099242749e+11   9.3020433442173219e+08   1.6629566557826909e+08   8.1200000000000000e+16   1.6970000000000000e+16 
  35.0   1.1622093436279617e+02   7.8196402298684561e+08   6.2807183120236450e+11   9.2983757652937841e+08   1.6666242347062284e+08   8.1200000000000000e+16   1.6970000000000000e+16 
  35.2   1.1710739578841293e+02   7.8772467200035799e+08   6.3218794008098779e+11   9.2937174276720440e+08   1.6712825723279685e+08   8.1200000000000000e+16   1.6970000000000000e+16 
  35.5   1.1790994595084042e+02   7.9301309757373106e+08   6.3626842294824036e+11   9.2885333854970932e+08   1.6764666145029193e+08   8.1200000000000000e+16   1.6970000000000000e+16 
  35.8   1.1866945610495590e+02   7.9805468453824270e+08   6.4030844538640344e+11   9.2831561910360372e+08   1.6818438089639744e+08   8.1200000000000000e+16   1.6970000000000000e+16 
  36.0   1.1941109997300306e+02   8.0298848128608179e+08   6.4430628427617212e+11   9.2777869265619850e+08   1.6872130734380260e+08   8.1200000000000000e+16   1.6970000000000000e+16 
  36.2   1.2014344662998896e+02   8.0786195671665585e+08   6.4826180870486304e+11   9.2724953728967106e+08   1.6925046271033019e+08   8.1200000000000000e+16   1.6970000000000000e+16 
  36.5   1.2085762757586190e+02   8.1262613606836855e+08   6.5217498749169690e+11   9.2672198728626013e+08   1.6977801271374118e+08   8.1200000000000000e+16   1.6970000000000000e+16 
  36.8   1.2152654537337017e+02   8.1713095940584552e+08   6.5604442804235181e+11   9.2617670981726944e+08   1.7032329018273193e+08   8.1200000000000000e+16   1.6970000000000000e+16 
  37.0   1.2210416523097686e+02   8.2112106553862870e+08   6.5986595079604578e+11   9.2558115759829986e+08   1.7091884240170166e+08   8.1200000000000000e+16   1.6970000000000000e+16 
  37.2   1.2252501561408600e+02   8.2423262124233615e+08   6.6363121404593860e+11   9.2488944771218204e+08   1.7161055228781956e+08   8.1200000000000000e+16   1.6970000000000000e+16 
  37.5   1.2270411754608152e+02   8.2599228199525833e+08   6.6732642524476465e+11   9.2404208067377210e+08   1.7245791932622963e+08   8.1200000000000000e+16   1.6970000000000000e+16 
  37.8   1.2253766008054306e+02   8.2581986372681987e+08   6.7093120573355029e+11   9.2296537655098975e+08   1.7353462344901207e+08   8.1200000000000000e+16   1.6970000000000000e+16 
  38.0   1.2190483209174229e+02   8.2303678004032969e+08   6.7441771419591614e+11   9.2157046455212891e+08   1.7492953544787294e+08   8.1200000000000000e+16   1.6970000000000000e+16 
  38.2   1.2067129150984019e+02   8.1688267622139680e+08   6.7775017610864526e+11   9.1975161603343058e+08   1.7674838396657148e+08   8.1200000000000000e+16   1.6970000000000000e+16 
  38.5   1.1869477701624295e+02   8.0654284676247191e+08   6.8088500509541077e+11   9.1738365336093259e+08   1.7911634663906938e+08   8.1200000000000000e+16   1.6970000000000000e+16 
  38.8   1.1583330980305560e+02   7.9118879035611022e+08   6.8377172731070544e+11   9.1431809117411745e+08   1.8218190882588449e+08   8.1200000000000000e+16   1.6970000000000000e+16 
  39.0   1.1195625444583693e+02   7.7003343988467729e+08   6.8635491781351941e+11   9.1037756236762440e+08   1.8612243763237754e+08   8.1200000000000000e+16   1.6970000000000000e+16 
  39.2   1.0695817118826503e+02   7.4240102094084442e+08   6.8857731178125330e+11   9.0534793443848491e+08   1.9115206556151706e+08   8.1200000000000000e+16   1.6970000000000000e+16 
  39.5   1.0077487730367407e+02   7.0780903949602187e+08   6.9038414712565869e+11   8.9896731591675627e+08   1.9753268408324575e+08   8.1200000000000000e+16   1.6970000000000000e+16 
  39.8   9.3400460164967114e+01   6.6605665498985839e+08   6.9172861741621558e+11   8.9091086684118581e+08   2.0558913315881628e+08   8.1200000000000000e+16   1.6970000000000000e+16 
  40.0   8.4903224371401464e+01   6.1731001754851222e+08   6.9257806642342822e+11   8.8076994403018498e+08   2.1573005596981701e+08   8.1200000000000000e+16   1.6970000000000000e+16 
  40.2   7.5437854456430046e+01   5.6217173670725286e+08   6.9292026101210217e+11   8.6802362896870983e+08   2.2847637103129226e+08   8.1200000000000000e+16   1.6970000000000000e+16 
  40.5   6.5250638767279781e+01   5.0171950436390412e+08   6.9276878951142761e+11   8.5200015585091043e+08   2.4449984414909160e+08   8.1200000000000000e+16   1.6970000000000000e+16 
  40.8   5.4674656105440249e+01   4.3749912559638870e+08   6.9216643157346094e+11   8.3182538109310138e+08   2.6467461890690058e+08   8.1200000000000000e+16   1.6970000000000000e+16 
  41.0   4.4112556012103511e+01   3.7146069344438881e+08   6.9118533963157654e+11   8.0635579535797346e+08   2.9014420464202839e+08   8.1200000000000000e+16   1.6970000000000000e+16 
  41.2   3.4006028475262241e+01   3.0583363232722688e+08   6.8992316548168347e+11   7.7409617766502309e+08   3.2240382233497846e+08   8.1200000000000000e+16   1.6970000000000000e+16 
  41.5   2.4793161818555291e+01   2.4294622206197062e+08   6.8849491651487915e+11   7.3311047061636722e+08   3.6338952938363433e+08   8.1200000000000000e+16   1.6970000000000000e+16 
  41.8   1.6857397699282785e+01   1.8500663934548274e+08   6.8702129063644666e+11   6.8095714339781296e+08   4.1554285660218847e+08   8.1200000000000000e+16   1.6970000000000000e+16 
  42.0   1.0474428880615681e+01   1.3387387478765772e+08   6.8561532195026611e+11   6.1473477160866559e+08   4.8176522839133579e+08   8.1200000000000000e+16   1.6970000000000000e+16 
  42.2   5.7658809638565920e+00   9.0856695480141759e+07   6.8437001466182117e+11   5.3144142953216141e+08   5.6505857046783996e+08   8.1200000000000000e+16   1.6970000000000000e+16 
  42.5   2.6706461743594048e+00   5.6585906989798695e+07   6.8334978647882373e+11   4.2906868019262159e+08   6.6743131980737984e+08   8.1200000000000000e+16   1.6970000000000000e+16 
  42.8   9.4566829099071181e-01   3.1007363136685554e+07   6.8258752340553516e+11   3.0912314931421942e+08   7.8737685068578207e+08   8.1200000000000000e+16   1.6970000000000000e+16 
  43.0   2.0665730474914509e-01   1.3535328722424429e+07   6.8208652432360388e+11   1.8116783092004439e+08   9.1533216907995701e+08   8.1200000000000000e+16   1.6970000000000000e+16 
  43.2   1.4108345246631886e-02   3.3787305363130220e+06   6.8182268382515918e+11   6.8157664465602681e+07   1.0283423355343987e+09   8.1200000000000000e+16   1.6970000000000000e+16 
  43.5   4.6812772287173602e-14  -1.6624468405686301e+01   6.8173918861229272e+11   6.3002722592088282e+06   1.0901997277407928e+09   8.1200000000000000e+16   1.6970000000000000e+16 
  43.8   1.1097111612404007e-46  -9.2502046324036136e-06   6.8173304157073376e+11   1.5324715702859857e+05   1.0963467528429725e+09   8.1200000000000000e+16   1.6970000000000000e+16 
  44.0   2.4354212688434204e-79  -4.8206560843836087e-12   6.8173289204882996e+11   3.7252526730073073e+03   1.0964962747473283e+09   8.1200000000000000e+16   1.6970000000000000e+16 
  44.2  6.1131693581456531e-112  -2.8128603955027200e-18   6.8173288841422485e+11   9.0647608792803055e+01   1.0964999093523924e+09   8.1200000000000000e+16   1.6970000000000000e+16 
  44.5  1.5579793010215755e-136  -4.1549272309251068e-23   6.8173288832585327e+11   2.2760096350025818e+00   1.0964999977239919e+09   8.1200000000000000e+16   1.6970000000000000e+16 
  44.8  3.6899016174254874e-153  -1.5145783384552832e-26   6.8173288832365637e+11   7.9191529350740628e-02   1.0964999999208100e+09   8.1200000000000000e+16   1.6970000000000000e+16 
  45.0  6.2789010491544745e-162  -1.0651570056056336e-28   6.8173288832358105e+11   4.0373685204336228e-03   1.0964999999959641e+09   8.1200000000000000e+16   1.6970000000000000e+16 
  45.2  1.0684457872828756e-170  -7.4909261395057456e-31   6.8173288832357727e+11   2.0583444597461947e-04   1.0964999999997954e+09   8.1200000000000000e+16   1.6970000000000000e+16 
  45.5  1.8181149717561010e-179  -5.2681411409028676e-33   6.8173288832357703e+11   1.0493919228638761e-05   1.0964999999999907e+09   8.1200000000000000e+16   1.6970000000000000e+16 
  45.8  3.0937854684514632e-188  -3.7049238723777182e-35   6.8173288832357703e+11   5.3500443162352270e-07   1.0965000000000007e+09   8.1200000000000000e+16   1.6970000000000000e+16 
  46.0  5.2645232416498133e-197  -2.6055605825628682e-37   6.8173288832357703e+11   2.7275771389174173e-08   1.0965000000000012e+09   8.1200000000000000e+16   1.6970000000000000e+16 
  46.2  8.9583473852643593e-206  -1.8324117264650852e-39   6.8173288832357703e+11   1.3905823221255367e-09   1.0965000000000012e+09   8.1200000000000000e+16   1.6970000000000000e+16 
  46.5  1.5243923180007311e-214  -1.2886795869409549e-41   6.8173288832357703e+11   7.0895123991820436e-11   1.0965000000000012e+09   8.1200000000000000e+16   1.6970000000000000e+16 
  46.8  2.5939739097436974e-223  -9.0628926556913278e-44   6.8173288832357703e+11   3.6143984615977523e-12   1.0965000000000012e+09   8.1200000000000000e+16   1.6970000000000000e+16 
  47.0  4.4140216169914980e-232  -6.3736575112171093e-46   6.8173288832357703e+11   1.8427044772088299e-13   1.0965000000000012e+09   8.1200000000000000e+16   1.6970000000000000e+16 
  47.2  7.5110959142967451e-241  -4.4824000033569357e-48   6.8173288832357703e+11   9.3945363976954853e-15   1.0965000000000012e+09   8.1200000000000000e+16   1.6970000000000000e+16 
  47.5  1.2781215573705692e-249  -3.1523359632572264e-50   6.8173288832357703e+11   4.7895533559081663e-16   1.0965000000000012e+09   8.1200000000000000e+16   1.6970000000000000e+16 
  47.8  2.1749086072858632e-258  -2.2169422670450493e-52   6.8173288832357703e+11   2.4418257993782809e-17   1.0965000000000012e+09   8.1200000000000000e+16   1.6970000000000000e+16 
  48.0  3.7009214207899405e-267  -1.5591082526408376e-54   6.8173288832357703e+11   1.2448996370724814e-18   1.0965000000000012e+09   8.1200000000000000e+16   1.6970000000000000e+16 
  48.2  6.2976528379068341e-276  -1.0964735435771126e-56   6.8173288832357703e+11   6.3467881565416892e-20   1.0965000000000012e+09   8.1200000000000000e+16   1.6970000000000000e+16 
  48.5  1.0716366752345342e-284  -7.7111658521988978e-59   6.8173288832357703e+11   3.2357403524307172e-21   1.0965000000000012e+09   8.1200000000000000e+16   1.6970000000000000e+16 
  48.8  1.8235447289111387e-293  -5.4230290505806919e-61   6.8173288832357703e+11   1.6496557581738223e-22   1.0965000000000012e+09   8.1200000000000000e+16   1.6970000000000000e+16 
  49.0  3.1030249852303913e-302  -3.8138518412304462e-63   6.8173288832357703e+11   8.4103290872264446e-24   1.0965000000000012e+09   8.1200000000000000e+16   1.6970000000000000e+16 
  49.2  5.2786541214238042e-311  -2.6821663190794311e-65   6.8173288832357703e+11   4.2877815571504497e-25   1.0965000000000012e+09   8.1200000000000000e+16   1.6970000000000000e+16 
  49.5  2.5705454133953939e-314  -1.8862862173699827e-67   6.8173288832357703e+11   2.1860108553614933e-26   1.0965000000000012e+09   8.1200000000000000e+16   1.6970000000000000e+16 
  49.8  2.5693150431997524e-314  -1.3265678822859694e-69   6.8173288832357703e+11   1.1144792233618422e-27   1.0965000000000012e+09   8.1200000000000000e+16   1.6970000000000000e+16 
  50.0  2.5680846730041108e-314  -9.3293495446640928e-72   6.8173288832357703e+11   5.6818745261895111e-29   1.0965000000000012e+09   8.1200000000000000e+16   1.6970000000000000e+16 
  50.2  2.5668543028084693e-314  -6.5610485591239163e-74   6.8173288832357703e+11   2.8967519048024086e-30   1.0965000000000012e+09   8.1200000000000000e+16   1.6970000000000000e+16 
